periode_data,tanggal,stasiun,pm10,pm2.5,so2,co,o3,no2,max,kritis,kategori
202212,2022-12-19,DKI3,57.0,87.0,50.0,12.0,18.0,13.0,87.0,PM25,SEDANG
202212,2022-12-20,DKI3,72.0,105.0,49.0,19.0,18.0,12.0,105.0,PM25,TIDAK SEHAT
202212,2022-12-21,DKI3,57.0,86.0,53.0,7.0,27.0,11.0,86.0,PM25,SEDANG
202212,2022-12-22,DKI3,36.0,57.0,49.0,6.0,13.0,7.0,57.0,PM25,SEDANG
202212,2022-12-23,DKI3,21.0,33.0,50.0,4.0,16.0,3.0,50.0,SO2,BAIK
202212,2022-12-24,DKI3,58.0,92.0,51.0,10.0,17.0,11.0,92.0,PM25,SEDANG
202212,2022-12-25,DKI3,42.0,51.0,50.0,5.0,16.0,5.0,51.0,PM25,SEDANG
202212,2022-12-26,DKI3,36.0,57.0,51.0,7.0,14.0,6.0,57.0,PM25,SEDANG
202212,2022-12-27,DKI3,17.0,26.0,48.0,4.0,11.0,2.0,48.0,SO2,BAIK
202212,2022-12-28,DKI3,46.0,66.0,49.0,8.0,8.0,5.0,66.0,PM25,SEDANG
202212,2022-12-29,DKI3,15.0,50.0,50.0,4.0,13.0,,50.0,PM25,BAIK
202212,2022-12-30,DKI3,36.0,51.0,51.0,8.0,13.0,5.0,51.0,PM25,SEDANG
202212,2022-12-31,DKI3,48.0,49.0,,24.0,14.0,,49.0,PM25,BAIK
202212,2022-12-01,DKI4,64.0,93.0,52.0,7.0,27.0,19.0,93.0,PM25,SEDANG
202212,2022-12-02,DKI4,60.0,94.0,52.0,9.0,20.0,18.0,94.0,PM25,SEDANG
202212,2022-12-03,DKI4,55.0,100.0,52.0,7.0,26.0,17.0,100.0,PM25,SEDANG
202212,2022-12-04,DKI4,65.0,95.0,52.0,9.0,18.0,14.0,95.0,PM25,SEDANG
202212,2022-12-05,DKI4,74.0,117.0,52.0,9.0,21.0,13.0,117.0,PM25,TIDAK SEHAT
202212,2022-12-06,DKI4,70.0,107.0,,,,,107.0,PM25,TIDAK SEHAT
202212,2022-12-07,DKI4,53.0,88.0,52.0,11.0,13.0,18.0,88.0,PM25,SEDANG
202212,2022-12-08,DKI4,50.0,85.0,52.0,6.0,25.0,18.0,85.0,PM25,SEDANG
202212,2022-12-09,DKI4,54.0,91.0,51.0,10.0,12.0,18.0,91.0,PM25,SEDANG
202212,2022-12-10,DKI4,42.0,72.0,52.0,8.0,10.0,11.0,72.0,PM25,SEDANG
202212,2022-12-11,DKI4,44.0,72.0,52.0,6.0,10.0,16.0,72.0,PM25,SEDANG
202212,2022-12-12,DKI4,37.0,62.0,51.0,3.0,16.0,10.0,62.0,PM25,SEDANG
202212,2022-12-13,DKI4,47.0,67.0,51.0,6.0,8.0,15.0,67.0,PM25,SEDANG
202212,2022-12-14,DKI4,39.0,66.0,51.0,5.0,8.0,12.0,66.0,PM25,SEDANG
202212,2022-12-15,DKI4,27.0,60.0,52.0,1.0,13.0,8.0,60.0,PM25,SEDANG
202212,2022-12-16,DKI4,56.0,83.0,52.0,5.0,14.0,13.0,83.0,PM25,SEDANG
202212,2022-12-17,DKI4,65.0,98.0,52.0,14.0,13.0,15.0,98.0,PM25,SEDANG
202212,2022-12-18,DKI4,61.0,96.0,52.0,7.0,17.0,19.0,96.0,PM25,SEDANG
202212,2022-12-19,DKI4,64.0,99.0,52.0,10.0,20.0,15.0,99.0,PM25,SEDANG
202212,2022-12-20,DKI4,85.0,154.0,52.0,10.0,11.0,13.0,154.0,PM25,TIDAK SEHAT
202212,2022-12-21,DKI4,53.0,77.0,54.0,5.0,16.0,19.0,77.0,PM25,SEDANG
202212,2022-12-22,DKI4,49.0,65.0,52.0,5.0,10.0,12.0,65.0,PM25,SEDANG
202212,2022-12-23,DKI4,22.0,39.0,52.0,2.0,11.0,8.0,52.0,SO2,SEDANG
202212,2022-12-24,DKI4,,83.0,52.0,7.0,13.0,16.0,83.0,PM25,SEDANG
202212,2022-12-25,DKI4,,56.0,52.0,5.0,10.0,13.0,56.0,PM25,SEDANG
202212,2022-12-26,DKI4,,58.0,52.0,4.0,10.0,14.0,58.0,PM25,SEDANG
202212,2022-12-27,DKI4,,47.0,52.0,3.0,7.0,9.0,52.0,SO2,SEDANG
202212,2022-12-28,DKI4,,63.0,52.0,5.0,6.0,9.0,63.0,PM25,SEDANG
202212,2022-12-29,DKI4,,35.0,52.0,2.0,8.0,8.0,52.0,SO2,SEDANG
202212,2022-12-30,DKI4,32.0,64.0,52.0,7.0,8.0,12.0,64.0,PM25,SEDANG
202212,2022-12-31,DKI4,49.0,73.0,,,,,73.0,PM25,SEDANG
202212,2022-12-01,DKI5,52.0,,18.0,17.0,27.0,5.0,52.0,PM10,SEDANG
202212,2022-12-02,DKI5,48.0,,20.0,18.0,21.0,5.0,48.0,PM10,BAIK
202212,2022-12-03,DKI5,49.0,,20.0,16.0,32.0,5.0,49.0,PM10,BAIK
202212,2022-12-04,DKI5,54.0,,18.0,19.0,28.0,5.0,54.0,PM10,SEDANG
202212,2022-12-05,DKI5,53.0,,17.0,17.0,32.0,5.0,53.0,PM10,SEDANG
202212,2022-12-06,DKI5,55.0,,16.0,18.0,24.0,5.0,55.0,PM10,SEDANG
202212,2022-12-07,DKI5,48.0,,17.0,18.0,21.0,5.0,48.0,PM10,BAIK
202212,2022-12-08,DKI5,41.0,58.0,17.0,9.0,34.0,2.0,58.0,PM25,SEDANG
202212,2022-12-09,DKI5,52.0,69.0,21.0,21.0,18.0,8.0,69.0,PM25,SEDANG
202212,2022-12-10,DKI5,36.0,53.0,16.0,18.0,10.0,,53.0,PM25,SEDANG
202212,2022-12-11,DKI5,28.0,45.0,17.0,9.0,18.0,,45.0,PM25,BAIK
202212,2022-12-12,DKI5,18.0,27.0,16.0,7.0,22.0,,27.0,PM25,BAIK
202212,2022-12-13,DKI5,20.0,26.0,15.0,8.0,16.0,,26.0,PM25,BAIK
202212,2022-12-14,DKI5,18.0,25.0,16.0,6.0,17.0,,25.0,PM25,BAIK
202212,2022-12-15,DKI5,22.0,33.0,18.0,6.0,19.0,,33.0,PM25,BAIK
202212,2022-12-16,DKI5,31.0,51.0,23.0,11.0,18.0,1.0,51.0,PM25,SEDANG
202212,2022-12-17,DKI5,52.0,67.0,19.0,30.0,20.0,,67.0,PM25,SEDANG
202212,2022-12-18,DKI5,58.0,74.0,18.0,26.0,19.0,,74.0,PM25,SEDANG
202212,2022-12-19,DKI5,54.0,73.0,22.0,28.0,26.0,,73.0,PM25,SEDANG
202212,2022-12-20,DKI5,60.0,72.0,20.0,23.0,21.0,5.0,72.0,PM25,SEDANG
202212,2022-12-21,DKI5,53.0,59.0,31.0,13.0,25.0,3.0,59.0,PM25,SEDANG
202212,2022-12-22,DKI5,37.0,,24.0,7.0,17.0,,37.0,PM10,BAIK
202212,2022-12-23,DKI5,24.0,,19.0,9.0,16.0,,24.0,PM10,BAIK
202212,2022-12-24,DKI5,54.0,,19.0,23.0,17.0,,54.0,PM10,SEDANG
202212,2022-12-25,DKI5,32.0,,20.0,13.0,16.0,,32.0,PM10,BAIK
202212,2022-12-26,DKI5,33.0,,25.0,14.0,13.0,2.0,33.0,PM10,BAIK
202212,2022-12-27,DKI5,23.0,,23.0,10.0,12.0,,23.0,PM10,BAIK
202212,2022-12-28,DKI5,28.0,,23.0,14.0,9.0,,28.0,PM10,BAIK
202212,2022-12-29,DKI5,,,28.0,11.0,,,28.0,SO2,BAIK
202212,2022-12-30,DKI5,32.0,,27.0,15.0,13.0,,32.0,PM10,BAIK
202212,2022-12-31,DKI5,50.0,,23.0,21.0,13.0,,50.0,PM10,BAIK
202301,2023-01-01,DKI1,44.0,55.0,47.0,10.0,24.0,9.0,55.0,PM25,SEDANG
202301,2023-01-02,DKI1,32.0,43.0,52.0,9.0,24.0,8.0,52.0,SO2,SEDANG
202301,2023-01-03,DKI1,31.0,35.0,49.0,9.0,12.0,7.0,49.0,SO2,BAIK
202301,2023-01-04,DKI1,30.0,47.0,53.0,11.0,15.0,9.0,53.0,SO2,SEDANG
202301,2023-01-05,DKI1,38.0,50.0,50.0,13.0,26.0,11.0,50.0,PM25,BAIK
202301,2023-01-06,DKI1,31.0,48.0,45.0,10.0,13.0,7.0,48.0,PM25,BAIK
202301,2023-01-07,DKI1,25.0,42.0,44.0,10.0,9.0,5.0,44.0,SO2,BAIK
202301,2023-01-08,DKI1,28.0,49.0,47.0,11.0,9.0,4.0,49.0,PM25,BAIK
202301,2023-01-09,DKI1,25.0,39.0,48.0,10.0,12.0,5.0,48.0,SO2,BAIK
202301,2023-01-10,DKI1,37.0,44.0,45.0,11.0,21.0,8.0,45.0,SO2,BAIK
202301,2023-01-11,DKI1,42.0,65.0,47.0,13.0,25.0,10.0,65.0,PM25,SEDANG
202301,2023-01-12,DKI1,53.0,69.0,49.0,12.0,28.0,13.0,69.0,PM25,SEDANG
202301,2023-01-13,DKI1,57.0,78.0,47.0,11.0,26.0,18.0,78.0,PM25,SEDANG
202301,2023-01-14,DKI1,51.0,70.0,45.0,11.0,31.0,14.0,70.0,PM25,SEDANG
202301,2023-01-15,DKI1,46.0,57.0,44.0,11.0,24.0,7.0,57.0,PM25,SEDANG
202301,2023-01-16,DKI1,34.0,40.0,42.0,11.0,11.0,6.0,42.0,SO2,BAIK
202301,2023-01-17,DKI1,40.0,52.0,45.0,12.0,9.0,6.0,52.0,PM25,SEDANG
202301,2023-01-18,DKI1,55.0,71.0,55.0,12.0,10.0,11.0,71.0,PM25,SEDANG
202301,2023-01-19,DKI1,53.0,63.0,53.0,11.0,9.0,10.0,63.0,PM25,SEDANG
202301,2023-01-20,DKI1,42.0,57.0,51.0,10.0,12.0,9.0,57.0,PM25,SEDANG
202301,2023-01-21,DKI1,42.0,59.0,,9.0,10.0,20.0,59.0,PM25,SEDANG
202301,2023-01-22,DKI1,37.0,46.0,,7.0,11.0,17.0,46.0,PM25,BAIK
202301,2023-01-23,DKI1,21.0,32.0,,6.0,13.0,12.0,32.0,PM25,BAIK
202301,2023-01-24,DKI1,29.0,39.0,,7.0,10.0,20.0,39.0,PM25,BAIK
202301,2023-01-25,DKI1,30.0,50.0,56.0,6.0,10.0,16.0,56.0,SO2,SEDANG
202301,2023-01-26,DKI1,41.0,45.0,45.0,8.0,11.0,20.0,45.0,PM25,BAIK
202301,2023-01-27,DKI1,47.0,56.0,44.0,11.0,21.0,25.0,56.0,PM25,SEDANG
202301,2023-01-28,DKI1,33.0,45.0,41.0,8.0,14.0,27.0,45.0,PM25,BAIK
202301,2023-01-29,DKI1,50.0,60.0,43.0,10.0,20.0,26.0,60.0,PM25,SEDANG
202301,2023-01-30,DKI1,37.0,56.0,44.0,9.0,21.0,27.0,56.0,PM25,SEDANG
202301,2023-01-31,DKI1,50.0,65.0,55.0,9.0,16.0,30.0,65.0,PM25,SEDANG
202301,2023-01-01,DKI2,44.0,61.0,56.0,16.0,20.0,19.0,61.0,PM25,SEDANG
202301,2023-01-02,DKI2,34.0,43.0,59.0,15.0,21.0,19.0,59.0,SO2,SEDANG
202301,2023-01-03,DKI2,28.0,34.0,57.0,13.0,21.0,16.0,57.0,SO2,SEDANG
202301,2023-01-04,DKI2,31.0,49.0,60.0,17.0,21.0,26.0,60.0,SO2,SEDANG
202301,2023-01-05,DKI2,37.0,53.0,57.0,26.0,21.0,35.0,57.0,SO2,SEDANG
202301,2023-01-06,DKI2,30.0,43.0,56.0,14.0,18.0,19.0,56.0,SO2,SEDANG
202301,2023-01-07,DKI2,23.0,44.0,56.0,11.0,17.0,15.0,56.0,SO2,SEDANG
202301,2023-01-08,DKI2,28.0,60.0,56.0,10.0,17.0,10.0,60.0,PM25,SEDANG
202301,2023-01-09,DKI2,24.0,44.0,57.0,9.0,19.0,17.0,57.0,SO2,SEDANG
202301,2023-01-10,DKI2,35.0,51.0,56.0,10.0,20.0,21.0,56.0,SO2,SEDANG
202301,2023-01-11,DKI2,40.0,65.0,58.0,18.0,28.0,27.0,65.0,PM25,SEDANG
202301,2023-01-12,DKI2,69.0,87.0,60.0,17.0,38.0,32.0,87.0,PM25,SEDANG
202301,2023-01-13,DKI2,62.0,81.0,58.0,13.0,44.0,20.0,81.0,PM25,SEDANG
202301,2023-01-14,DKI2,57.0,79.0,58.0,25.0,37.0,40.0,79.0,PM25,SEDANG
202301,2023-01-15,DKI2,48.0,54.0,57.0,12.0,22.0,23.0,57.0,SO2,SEDANG
202301,2023-01-16,DKI2,35.0,48.0,56.0,10.0,19.0,17.0,56.0,SO2,SEDANG
202301,2023-01-17,DKI2,39.0,47.0,57.0,12.0,15.0,17.0,57.0,SO2,SEDANG
202301,2023-01-18,DKI2,56.0,66.0,63.0,15.0,17.0,27.0,66.0,PM25,SEDANG
202301,2023-01-19,DKI2,55.0,62.0,58.0,19.0,15.0,30.0,62.0,PM25,SEDANG
202301,2023-01-20,DKI2,36.0,58.0,59.0,13.0,16.0,25.0,59.0,SO2,SEDANG
202301,2023-01-21,DKI2,44.0,58.0,57.0,23.0,14.0,32.0,58.0,PM25,SEDANG
202301,2023-01-22,DKI2,37.0,52.0,59.0,11.0,16.0,15.0,59.0,SO2,SEDANG
202301,2023-01-23,DKI2,27.0,53.0,62.0,8.0,17.0,9.0,62.0,SO2,SEDANG
202301,2023-01-24,DKI2,33.0,50.0,60.0,11.0,17.0,14.0,60.0,SO2,SEDANG
202301,2023-01-25,DKI2,37.0,45.0,60.0,10.0,13.0,14.0,60.0,SO2,SEDANG
202301,2023-01-26,DKI2,39.0,43.0,58.0,14.0,13.0,20.0,58.0,SO2,SEDANG
202301,2023-01-27,DKI2,33.0,56.0,,9.0,17.0,,56.0,PM25,SEDANG
202301,2023-01-28,DKI2,30.0,48.0,,10.0,32.0,25.0,48.0,PM25,BAIK
202301,2023-01-29,DKI2,51.0,60.0,,17.0,37.0,21.0,60.0,PM25,SEDANG
202301,2023-01-30,DKI2,40.0,56.0,,10.0,26.0,21.0,56.0,PM25,SEDANG
202301,2023-01-31,DKI2,42.0,60.0,,9.0,19.0,22.0,60.0,PM25,SEDANG
202301,2023-01-01,DKI3,26.0,43.0,51.0,5.0,16.0,2.0,51.0,SO2,SEDANG
202301,2023-01-02,DKI3,23.0,40.0,51.0,5.0,16.0,3.0,51.0,SO2,SEDANG
202301,2023-01-03,DKI3,25.0,32.0,53.0,4.0,15.0,,53.0,SO2,SEDANG
202301,2023-01-04,DKI3,30.0,44.0,53.0,5.0,15.0,4.0,53.0,SO2,SEDANG
202301,2023-01-05,DKI3,40.0,59.0,53.0,10.0,18.0,7.0,59.0,PM25,SEDANG
202301,2023-01-06,DKI3,50.0,73.0,51.0,10.0,11.0,7.0,73.0,PM25,SEDANG
202301,2023-01-07,DKI3,49.0,66.0,51.0,6.0,10.0,4.0,66.0,PM25,SEDANG
202301,2023-01-08,DKI3,45.0,62.0,51.0,6.0,10.0,3.0,62.0,PM25,SEDANG
202301,2023-01-09,DKI3,46.0,71.0,51.0,9.0,10.0,6.0,71.0,PM25,SEDANG
202301,2023-01-10,DKI3,50.0,70.0,50.0,8.0,10.0,6.0,70.0,PM25,SEDANG
202301,2023-01-11,DKI3,,,,,,,,,TIDAK ADA DATA
202301,2023-01-12,DKI3,43.0,74.0,54.0,9.0,24.0,3.0,74.0,PM25,SEDANG
202301,2023-01-13,DKI3,56.0,80.0,55.0,10.0,36.0,5.0,80.0,PM25,SEDANG
202301,2023-01-14,DKI3,49.0,70.0,54.0,13.0,24.0,3.0,70.0,PM25,SEDANG
202301,2023-01-15,DKI3,49.0,66.0,55.0,9.0,15.0,2.0,66.0,PM25,SEDANG
202301,2023-01-16,DKI3,39.0,57.0,54.0,7.0,10.0,2.0,57.0,PM25,SEDANG
202301,2023-01-17,DKI3,51.0,76.0,55.0,8.0,8.0,,76.0,PM25,SEDANG
202301,2023-01-18,DKI3,57.0,87.0,57.0,9.0,8.0,3.0,87.0,PM25,SEDANG
202301,2023-01-19,DKI3,43.0,65.0,57.0,9.0,6.0,4.0,65.0,PM25,SEDANG
202301,2023-01-20,DKI3,57.0,79.0,55.0,9.0,9.0,3.0,79.0,PM25,SEDANG
202301,2023-01-21,DKI3,45.0,69.0,54.0,9.0,9.0,2.0,69.0,PM25,SEDANG
202301,2023-01-22,DKI3,45.0,63.0,52.0,7.0,7.0,2.0,63.0,PM25,SEDANG
202301,2023-01-23,DKI3,28.0,53.0,53.0,6.0,9.0,1.0,53.0,PM25,SEDANG
202301,2023-01-24,DKI3,22.0,31.0,52.0,5.0,9.0,0.0,52.0,SO2,SEDANG
202301,2023-01-25,DKI3,25.0,27.0,53.0,5.0,9.0,1.0,53.0,SO2,SEDANG
202301,2023-01-26,DKI3,40.0,64.0,56.0,9.0,12.0,2.0,64.0,PM25,SEDANG
202301,2023-01-27,DKI3,59.0,75.0,56.0,8.0,10.0,2.0,75.0,PM25,SEDANG
202301,2023-01-28,DKI3,50.0,67.0,56.0,9.0,9.0,3.0,67.0,PM25,SEDANG
202301,2023-01-29,DKI3,54.0,43.0,55.0,11.0,10.0,3.0,55.0,SO2,SEDANG
202301,2023-01-30,DKI3,58.0,44.0,54.0,9.0,15.0,2.0,58.0,PM10,SEDANG
202301,2023-01-31,DKI3,65.0,55.0,16.0,22.0,16.0,15.0,65.0,PM10,SEDANG
202301,2023-01-01,DKI4,23.0,57.0,,,,,57.0,PM25,SEDANG
202301,2023-01-02,DKI4,27.0,53.0,53.0,3.0,12.0,10.0,53.0,PM25,SEDANG
202301,2023-01-03,DKI4,19.0,43.0,53.0,3.0,11.0,9.0,53.0,SO2,SEDANG
202301,2023-01-04,DKI4,17.0,51.0,53.0,4.0,9.0,10.0,53.0,SO2,SEDANG
202301,2023-01-05,DKI4,21.0,59.0,53.0,19.0,14.0,11.0,59.0,PM25,SEDANG
202301,2023-01-06,DKI4,38.0,68.0,53.0,16.0,12.0,10.0,68.0,PM25,SEDANG
202301,2023-01-07,DKI4,30.0,64.0,53.0,14.0,9.0,7.0,64.0,PM25,SEDANG
202301,2023-01-08,DKI4,21.0,60.0,53.0,13.0,9.0,5.0,60.0,PM25,SEDANG
202301,2023-01-09,DKI4,37.0,68.0,53.0,15.0,9.0,8.0,68.0,PM25,SEDANG
202301,2023-01-10,DKI4,32.0,63.0,53.0,13.0,11.0,8.0,63.0,PM25,SEDANG
202301,2023-01-11,DKI4,36.0,81.0,54.0,14.0,23.0,12.0,81.0,PM25,SEDANG
202301,2023-01-12,DKI4,,111.0,54.0,15.0,26.0,14.0,111.0,PM25,TIDAK SEHAT
202301,2023-01-13,DKI4,,135.0,55.0,15.0,28.0,15.0,135.0,PM25,TIDAK SEHAT
202301,2023-01-14,DKI4,54.0,91.0,54.0,17.0,19.0,19.0,91.0,PM25,SEDANG
202301,2023-01-15,DKI4,47.0,73.0,54.0,12.0,15.0,11.0,73.0,PM25,SEDANG
202301,2023-01-16,DKI4,,,,,,,,,TIDAK ADA DATA
202301,2023-01-17,DKI4,45.0,66.0,53.0,13.0,7.0,8.0,66.0,PM25,SEDANG
202301,2023-01-18,DKI4,42.0,80.0,54.0,14.0,8.0,14.0,80.0,PM25,SEDANG
202301,2023-01-19,DKI4,40.0,79.0,54.0,16.0,7.0,10.0,79.0,PM25,SEDANG
202301,2023-01-20,DKI4,39.0,65.0,54.0,13.0,11.0,10.0,65.0,PM25,SEDANG
202301,2023-01-21,DKI4,43.0,75.0,54.0,14.0,10.0,10.0,75.0,PM25,SEDANG
202301,2023-01-22,DKI4,,66.0,53.0,13.0,9.0,9.0,66.0,PM25,SEDANG
202301,2023-01-23,DKI4,37.0,51.0,53.0,11.0,11.0,4.0,53.0,SO2,SEDANG
202301,2023-01-24,DKI4,32.0,43.0,53.0,10.0,11.0,3.0,53.0,SO2,SEDANG
202301,2023-01-25,DKI4,52.0,53.0,55.0,10.0,10.0,5.0,55.0,SO2,SEDANG
202301,2023-01-26,DKI4,41.0,61.0,54.0,13.0,12.0,11.0,61.0,PM25,SEDANG
202301,2023-01-27,DKI4,50.0,66.0,54.0,13.0,10.0,15.0,66.0,PM25,SEDANG
202301,2023-01-28,DKI4,44.0,68.0,54.0,14.0,7.0,17.0,68.0,PM25,SEDANG
202301,2023-01-29,DKI4,53.0,82.0,54.0,20.0,8.0,11.0,82.0,PM25,SEDANG
202301,2023-01-30,DKI4,51.0,65.0,53.0,14.0,14.0,13.0,65.0,PM25,SEDANG
202301,2023-01-31,DKI4,56.0,90.0,54.0,16.0,15.0,20.0,90.0,PM25,SEDANG
202301,2023-01-01,DKI5,30.0,,21.0,13.0,14.0,1.0,52.0,PM10,SEDANG
202301,2023-01-02,DKI5,25.0,,30.0,13.0,16.0,2.0,48.0,PM10,BAIK
202301,2023-01-03,DKI5,22.0,,28.0,11.0,15.0,,49.0,PM10,BAIK
202301,2023-01-04,DKI5,26.0,,31.0,12.0,17.0,2.0,54.0,PM10,SEDANG
202301,2023-01-05,DKI5,35.0,,26.0,23.0,18.0,,53.0,PM10,SEDANG
202301,2023-01-06,DKI5,21.0,,19.0,11.0,16.0,,55.0,PM10,SEDANG
202301,2023-01-07,DKI5,20.0,,19.0,11.0,12.0,,48.0,PM10,BAIK
202301,2023-01-08,DKI5,20.0,,23.0,10.0,12.0,,58.0,PM25,SEDANG
202301,2023-01-09,DKI5,17.0,,24.0,10.0,17.0,,69.0,PM25,SEDANG
202301,2023-01-10,DKI5,27.0,,23.0,11.0,17.0,,53.0,PM25,SEDANG
202301,2023-01-11,DKI5,35.0,,24.0,16.0,10.0,,45.0,PM25,BAIK
202301,2023-01-12,DKI5,40.0,,24.0,19.0,39.0,8.0,27.0,PM25,BAIK
202301,2023-01-13,DKI5,51.0,,25.0,18.0,47.0,12.0,26.0,PM25,BAIK
202301,2023-01-14,DKI5,51.0,,24.0,19.0,35.0,8.0,25.0,PM25,BAIK
202301,2023-01-15,DKI5,36.0,,25.0,13.0,24.0,5.0,33.0,PM25,BAIK
202301,2023-01-16,DKI5,21.0,,22.0,10.0,23.0,2.0,51.0,PM25,SEDANG
202301,2023-01-17,DKI5,33.0,,26.0,14.0,21.0,3.0,67.0,PM25,SEDANG
202301,2023-01-18,DKI5,49.0,,45.0,17.0,24.0,7.0,74.0,PM25,SEDANG
202301,2023-01-19,DKI5,53.0,,41.0,19.0,23.0,6.0,73.0,PM25,SEDANG
202301,2023-01-20,DKI5,34.0,,34.0,12.0,26.0,5.0,72.0,PM25,SEDANG
202301,2023-01-21,DKI5,35.0,,26.0,14.0,22.0,3.0,59.0,PM25,SEDANG
202301,2023-01-22,DKI5,22.0,,25.0,11.0,23.0,4.0,37.0,PM10,BAIK
202301,2023-01-23,DKI5,17.0,,28.0,9.0,25.0,,24.0,PM10,BAIK
202301,2023-01-24,DKI5,19.0,,29.0,9.0,26.0,1.0,54.0,PM10,SEDANG
202301,2023-01-25,DKI5,24.0,,52.0,10.0,21.0,2.0,32.0,PM10,BAIK
202302,2023-02-27,DKI2,35.0,34.0,17.0,5.0,39.0,13.0,39.0,O3,BAIK
202302,2023-02-28,DKI2,35.0,50.0,22.0,8.0,26.0,22.0,50.0,PM25,BAIK
202302,2023-02-01,DKI3,55.0,69.0,55.0,8.0,12.0,2.0,69.0,PM25,SEDANG
202302,2023-02-02,DKI3,52.0,72.0,53.0,12.0,9.0,3.0,72.0,PM25,SEDANG
202302,2023-02-03,DKI3,24.0,50.0,63.0,6.0,11.0,3.0,63.0,SO2,SEDANG
202302,2023-02-04,DKI3,3.0,65.0,89.0,11.0,9.0,11.0,89.0,SO2,SEDANG
202302,2023-02-05,DKI3,10.0,62.0,79.0,10.0,12.0,8.0,79.0,SO2,SEDANG
202302,2023-02-06,DKI3,30.0,49.0,54.0,7.0,12.0,1.0,54.0,SO2,SEDANG
202302,2023-02-07,DKI3,11.0,50.0,62.0,8.0,10.0,3.0,62.0,SO2,SEDANG
202302,2023-02-08,DKI3,,,,,,,,,TIDAK ADA DATA
202302,2023-02-09,DKI3,37.0,51.0,53.0,8.0,8.0,3.0,53.0,SO2,SEDANG
202302,2023-02-10,DKI3,24.0,40.0,53.0,7.0,11.0,1.0,53.0,SO2,SEDANG
202302,2023-02-11,DKI3,29.0,41.0,52.0,7.0,9.0,2.0,52.0,SO2,SEDANG
202302,2023-02-12,DKI3,23.0,32.0,52.0,7.0,10.0,2.0,52.0,SO2,SEDANG
202302,2023-02-13,DKI3,24.0,31.0,53.0,8.0,8.0,3.0,53.0,SO2,SEDANG
202302,2023-02-14,DKI3,24.0,34.0,52.0,7.0,9.0,2.0,52.0,SO2,SEDANG
202302,2023-02-15,DKI3,20.0,33.0,53.0,6.0,9.0,1.0,53.0,SO2,SEDANG
202302,2023-02-16,DKI3,30.0,48.0,54.0,7.0,6.0,1.0,54.0,SO2,SEDANG
202301,2023-01-26,DKI5,35.0,,27.0,13.0,25.0,3.0,33.0,PM10,BAIK
202301,2023-01-27,DKI5,38.0,,27.0,16.0,27.0,6.0,23.0,PM10,BAIK
202301,2023-01-28,DKI5,27.0,,26.0,16.0,25.0,6.0,28.0,PM10,BAIK
202301,2023-01-29,DKI5,54.0,,27.0,26.0,25.0,4.0,28.0,SO2,BAIK
202301,2023-01-30,DKI5,42.0,,25.0,17.0,26.0,5.0,32.0,PM10,BAIK
202301,2023-01-31,DKI5,38.0,,42.0,16.0,28.0,8.0,50.0,PM10,BAIK
202302,2023-02-21,DKI2,25.0,39.0,19.0,8.0,14.0,13.0,39.0,PM25,BAIK
202302,2023-02-22,DKI2,27.0,37.0,20.0,7.0,25.0,16.0,37.0,PM25,BAIK
202302,2023-02-23,DKI2,29.0,40.0,18.0,10.0,26.0,24.0,40.0,PM25,BAIK
202302,2023-02-24,DKI2,22.0,34.0,16.0,10.0,31.0,25.0,34.0,PM25,BAIK
202302,2023-02-25,DKI2,37.0,47.0,16.0,9.0,35.0,23.0,47.0,PM25,BAIK
202302,2023-02-26,DKI2,29.0,47.0,17.0,8.0,36.0,18.0,47.0,PM25,BAIK
202302,2023-02-17,DKI3,30.0,41.0,53.0,7.0,9.0,1.0,53.0,SO2,SEDANG
202302,2023-02-18,DKI3,49.0,69.0,14.0,9.0,16.0,3.0,69.0,PM25,SEDANG
202302,2023-02-19,DKI3,51.0,73.0,13.0,9.0,14.0,3.0,73.0,PM25,SEDANG
202302,2023-02-20,DKI3,42.0,56.0,13.0,7.0,7.0,,56.0,PM25,SEDANG
202302,2023-02-21,DKI3,33.0,45.0,13.0,6.0,6.0,,45.0,PM25,BAIK
202302,2023-02-22,DKI3,29.0,44.0,13.0,6.0,9.0,1.0,44.0,PM25,BAIK
202302,2023-02-23,DKI3,37.0,57.0,13.0,8.0,11.0,3.0,57.0,PM25,SEDANG
202302,2023-02-24,DKI3,22.0,49.0,14.0,8.0,15.0,5.0,49.0,PM25,BAIK
202302,2023-02-25,DKI3,46.0,61.0,14.0,7.0,18.0,5.0,61.0,PM25,SEDANG
202302,2023-02-26,DKI3,33.0,49.0,14.0,6.0,17.0,3.0,49.0,PM25,BAIK
202302,2023-02-27,DKI3,28.0,45.0,13.0,6.0,21.0,3.0,45.0,PM25,BAIK
202302,2023-02-28,DKI3,46.0,63.0,14.0,7.0,17.0,4.0,63.0,PM25,SEDANG
202302,2023-02-01,DKI4,51.0,65.0,55.0,12.0,13.0,16.0,65.0,PM25,SEDANG
202302,2023-02-02,DKI4,46.0,66.0,53.0,13.0,8.0,15.0,66.0,PM25,SEDANG
202302,2023-02-03,DKI4,40.0,53.0,54.0,10.0,9.0,12.0,54.0,SO2,SEDANG
202302,2023-02-04,DKI4,55.0,74.0,55.0,14.0,9.0,12.0,74.0,PM25,SEDANG
202302,2023-02-05,DKI4,44.0,71.0,54.0,16.0,7.0,10.0,71.0,PM25,SEDANG
