periode_data,tanggal,stasiun,pm10,pm2.5,so2,co,o3,no2,max,kritis,kategori
202501,2025-01-25,DKI4,46.0,33.0,14.0,15.0,15.0,11.0,46.0,PM10,BAIK
202501,2025-01-26,DKI4,49.0,27.0,13.0,17.0,12.0,9.0,49.0,PM10,BAIK
202501,2025-01-27,DKI4,26.0,20.0,12.0,7.0,14.0,8.0,26.0,PM10,BAIK
202501,2025-01-28,DKI4,27.0,18.0,13.0,6.0,12.0,7.0,27.0,PM10,BAIK
202501,2025-01-29,DKI4,27.0,12.0,11.0,10.0,13.0,10.0,27.0,PM10,BAIK
202501,2025-01-30,DKI4,50.0,52.0,12.0,9.0,22.0,10.0,52.0,PM25,SEDANG
202501,2025-01-31,DKI4,33.0,14.0,12.0,9.0,26.0,13.0,33.0,PM10,BAIK
202501,2025-01-01,DKI5,,48.0,12.0,6.0,26.0,7.0,48.0,PM25,BAIK
202501,2025-01-02,DKI5,,26.0,13.0,4.0,28.0,4.0,28.0,O3,BAIK
202501,2025-01-03,DKI5,,46.0,22.0,8.0,26.0,8.0,46.0,PM25,BAIK
202501,2025-01-04,DKI5,,33.0,25.0,4.0,28.0,8.0,33.0,PM25,BAIK
202501,2025-01-05,DKI5,,26.0,4.0,4.0,16.0,,26.0,PM25,BAIK
202501,2025-01-06,DKI5,,46.0,15.0,8.0,17.0,,46.0,PM25,BAIK
202501,2025-01-07,DKI5,9.0,43.0,21.0,4.0,20.0,4.0,43.0,PM25,BAIK
202501,2025-01-08,DKI5,10.0,35.0,12.0,4.0,22.0,5.0,35.0,PM25,BAIK
202501,2025-01-09,DKI5,14.0,29.0,3.0,6.0,31.0,7.0,31.0,O3,BAIK
202501,2025-01-10,DKI5,20.0,74.0,12.0,13.0,29.0,15.0,74.0,PM25,SEDANG
202501,2025-01-11,DKI5,19.0,60.0,10.0,6.0,36.0,10.0,60.0,PM25,SEDANG
202501,2025-01-12,DKI5,14.0,56.0,14.0,5.0,25.0,9.0,56.0,PM25,SEDANG
202501,2025-01-13,DKI5,10.0,35.0,8.0,5.0,21.0,5.0,35.0,PM25,BAIK
202501,2025-01-14,DKI5,12.0,33.0,17.0,5.0,24.0,6.0,33.0,PM25,BAIK
202502,2025-02-01,DKI1,41.0,51.0,19.0,10.0,14.0,27.0,51.0,PM25,SEDANG
202502,2025-02-02,DKI1,41.0,47.0,18.0,9.0,15.0,20.0,47.0,PM25,BAIK
202502,2025-02-03,DKI1,38.0,45.0,19.0,9.0,16.0,24.0,45.0,PM25,BAIK
202502,2025-02-04,DKI1,54.0,73.0,26.0,17.0,11.0,40.0,73.0,PM25,SEDANG
202502,2025-02-05,DKI1,40.0,47.0,27.0,13.0,10.0,26.0,47.0,PM25,BAIK
202502,2025-02-06,DKI1,41.0,53.0,37.0,14.0,11.0,31.0,53.0,PM25,SEDANG
202502,2025-02-07,DKI1,35.0,50.0,30.0,13.0,11.0,29.0,50.0,PM25,BAIK
202502,2025-02-08,DKI1,33.0,48.0,31.0,12.0,10.0,34.0,48.0,PM25,BAIK
202502,2025-02-09,DKI1,38.0,52.0,33.0,12.0,11.0,25.0,52.0,PM25,SEDANG
202502,2025-02-10,DKI1,31.0,38.0,29.0,11.0,13.0,26.0,38.0,PM25,BAIK
202502,2025-02-11,DKI1,36.0,51.0,29.0,13.0,12.0,35.0,51.0,PM25,SEDANG
202502,2025-02-12,DKI1,54.0,74.0,37.0,16.0,16.0,43.0,74.0,PM25,SEDANG
202502,2025-02-13,DKI1,56.0,74.0,35.0,18.0,9.0,39.0,74.0,PM25,SEDANG
202502,2025-02-14,DKI1,44.0,68.0,35.0,13.0,9.0,30.0,68.0,PM25,SEDANG
202502,2025-02-15,DKI1,34.0,54.0,33.0,12.0,7.0,19.0,54.0,PM25,SEDANG
202502,2025-02-16,DKI1,42.0,67.0,36.0,18.0,10.0,26.0,67.0,PM25,SEDANG
202502,2025-02-17,DKI1,44.0,,33.0,16.0,6.0,,44.0,PM10,BAIK
202502,2025-02-18,DKI1,48.0,,,,,,48.0,PM10,BAIK
202502,2025-02-19,DKI1,53.0,73.0,32.0,28.0,6.0,26.0,73.0,PM25,SEDANG
202502,2025-02-20,DKI1,42.0,50.0,31.0,11.0,10.0,22.0,50.0,PM25,BAIK
202502,2025-02-21,DKI1,51.0,72.0,40.0,20.0,9.0,30.0,72.0,PM25,SEDANG
202502,2025-02-22,DKI1,50.0,63.0,33.0,22.0,9.0,31.0,63.0,PM25,SEDANG
202502,2025-02-23,DKI1,56.0,70.0,48.0,21.0,8.0,30.0,70.0,PM25,SEDANG
202502,2025-02-24,DKI1,42.0,55.0,28.0,15.0,14.0,28.0,55.0,PM25,SEDANG
202502,2025-02-25,DKI1,47.0,66.0,38.0,19.0,5.0,31.0,66.0,PM25,SEDANG
202502,2025-02-26,DKI1,45.0,57.0,30.0,17.0,7.0,30.0,57.0,PM25,SEDANG
202502,2025-02-27,DKI1,54.0,85.0,36.0,26.0,12.0,50.0,85.0,PM25,SEDANG
202502,2025-02-28,DKI1,44.0,57.0,33.0,13.0,10.0,23.0,57.0,PM25,SEDANG
202502,2025-02-01,DKI2,51.0,33.0,20.0,6.0,17.0,7.0,51.0,PM10,SEDANG
202502,2025-02-02,DKI2,38.0,35.0,20.0,5.0,19.0,9.0,38.0,PM10,BAIK
202502,2025-02-03,DKI2,39.0,37.0,20.0,5.0,21.0,10.0,39.0,PM10,BAIK
202502,2025-02-04,DKI2,52.0,61.0,21.0,7.0,16.0,10.0,61.0,PM25,SEDANG
202502,2025-02-05,DKI2,42.0,42.0,23.0,7.0,11.0,14.0,42.0,PM10,BAIK
202502,2025-02-06,DKI2,40.0,51.0,21.0,4.0,14.0,11.0,51.0,PM25,SEDANG
202502,2025-02-07,DKI2,35.0,44.0,21.0,6.0,15.0,15.0,44.0,PM25,BAIK
202502,2025-02-08,DKI2,42.0,50.0,21.0,6.0,14.0,9.0,50.0,PM25,BAIK
202502,2025-02-09,DKI2,34.0,33.0,22.0,4.0,15.0,9.0,34.0,PM10,BAIK
202502,2025-02-10,DKI2,36.0,35.0,21.0,3.0,15.0,10.0,36.0,PM10,BAIK
202502,2025-02-11,DKI2,34.0,37.0,22.0,4.0,15.0,11.0,37.0,PM25,BAIK
202502,2025-02-12,DKI2,53.0,71.0,30.0,5.0,19.0,7.0,71.0,PM25,SEDANG
202502,2025-02-13,DKI2,65.0,79.0,31.0,4.0,20.0,13.0,79.0,PM25,SEDANG
202502,2025-02-14,DKI2,56.0,70.0,31.0,2.0,17.0,11.0,70.0,PM25,SEDANG
202502,2025-02-15,DKI2,37.0,51.0,29.0,,9.0,17.0,51.0,PM25,SEDANG
202502,2025-02-16,DKI2,,,,,,,0.0,,TIDAK ADA DATA
202502,2025-02-17,DKI2,39.0,56.0,29.0,,8.0,21.0,56.0,,SEDANG
202502,2025-02-18,DKI2,49.0,69.0,31.0,29.0,7.0,50.0,69.0,,SEDANG
202502,2025-02-19,DKI2,,67.0,31.0,29.0,8.0,29.0,67.0,PM25,SEDANG
202503,2025-03-05,DKI4,55.0,38.0,18.0,10.0,24.0,15.0,55.0,PM10,SEDANG
202503,2025-03-17,DKI2,36.0,49.0,29.0,14.0,10.0,15.0,49.0,PM25,BAIK
202503,2025-03-18,DKI2,25.0,29.0,28.0,15.0,12.0,12.0,29.0,PM25,BAIK
202503,2025-03-19,DKI2,32.0,52.0,29.0,15.0,13.0,9.0,52.0,PM25,SEDANG
202503,2025-03-20,DKI2,37.0,53.0,29.0,13.0,16.0,8.0,53.0,PM25,SEDANG
202503,2025-03-21,DKI2,37.0,50.0,28.0,13.0,17.0,8.0,50.0,PM25,BAIK
202503,2025-03-22,DKI2,39.0,53.0,28.0,14.0,18.0,9.0,53.0,PM25,SEDANG
202503,2025-03-23,DKI2,46.0,56.0,28.0,21.0,13.0,15.0,56.0,PM25,SEDANG
202503,2025-03-24,DKI2,39.0,47.0,28.0,15.0,15.0,9.0,47.0,PM25,BAIK
202503,2025-03-25,DKI2,35.0,39.0,28.0,16.0,11.0,13.0,39.0,PM25,BAIK
202503,2025-03-26,DKI2,51.0,61.0,28.0,20.0,13.0,16.0,61.0,PM25,SEDANG
202503,2025-03-27,DKI2,54.0,60.0,28.0,16.0,15.0,12.0,60.0,PM25,SEDANG
202503,2025-03-28,DKI2,37.0,49.0,28.0,16.0,12.0,13.0,49.0,PM25,BAIK
202503,2025-03-29,DKI2,20.0,21.0,28.0,12.0,12.0,12.0,28.0,SO2,BAIK
202503,2025-03-30,DKI2,26.0,30.0,28.0,13.0,12.0,13.0,30.0,PM25,BAIK
202503,2025-03-31,DKI2,22.0,25.0,28.0,12.0,12.0,12.0,28.0,SO2,BAIK
202503,2025-03-01,DKI3,26.0,58.0,58.0,11.0,20.0,24.0,58.0,PM25,SEDANG
202503,2025-03-02,DKI3,57.0,94.0,59.0,18.0,26.0,26.0,94.0,PM25,SEDANG
202503,2025-03-03,DKI3,24.0,53.0,59.0,10.0,24.0,14.0,59.0,SO2,SEDANG
202503,2025-03-04,DKI3,19.0,46.0,,,,,46.0,PM25,BAIK
202503,2025-03-05,DKI3,39.0,65.0,60.0,13.0,22.0,37.0,65.0,PM25,SEDANG
202503,2025-03-06,DKI3,59.0,99.0,60.0,19.0,23.0,59.0,99.0,PM25,SEDANG
202503,2025-03-07,DKI3,29.0,52.0,58.0,7.0,16.0,10.0,58.0,SO2,SEDANG
202503,2025-03-08,DKI3,42.0,72.0,60.0,9.0,17.0,25.0,72.0,PM25,SEDANG
202503,2025-03-09,DKI3,35.0,58.0,,,,,58.0,PM25,SEDANG
202503,2025-03-10,DKI3,42.0,67.0,,,,,67.0,PM25,SEDANG
202503,2025-03-11,DKI3,59.0,87.0,,,,,87.0,PM25,SEDANG
202503,2025-03-12,DKI3,40.0,64.0,59.0,16.0,22.0,46.0,64.0,PM25,SEDANG
202503,2025-03-13,DKI3,50.0,86.0,63.0,12.0,22.0,35.0,86.0,PM25,SEDANG
202503,2025-03-14,DKI3,40.0,63.0,58.0,11.0,12.0,32.0,63.0,PM25,SEDANG
202503,2025-03-15,DKI3,42.0,65.0,59.0,6.0,8.0,20.0,65.0,PM25,SEDANG
202503,2025-03-16,DKI3,32.0,53.0,58.0,8.0,8.0,,58.0,SO2,SEDANG
202503,2025-03-17,DKI3,39.0,70.0,57.0,11.0,7.0,37.0,70.0,PM25,SEDANG
202503,2025-03-18,DKI3,20.0,40.0,55.0,7.0,13.0,21.0,55.0,SO2,SEDANG
202503,2025-03-19,DKI3,23.0,39.0,17.0,6.0,17.0,15.0,39.0,PM25,BAIK
202503,2025-03-20,DKI3,35.0,56.0,26.0,7.0,15.0,35.0,56.0,PM25,SEDANG
202503,2025-03-21,DKI3,42.0,66.0,21.0,11.0,15.0,38.0,66.0,PM25,SEDANG
202503,2025-03-22,DKI3,56.0,87.0,19.0,11.0,13.0,27.0,87.0,PM25,SEDANG
202503,2025-03-23,DKI3,52.0,73.0,20.0,12.0,11.0,36.0,73.0,PM25,SEDANG
202503,2025-03-24,DKI3,43.0,65.0,21.0,12.0,15.0,24.0,65.0,PM25,SEDANG
202503,2025-03-25,DKI3,39.0,62.0,19.0,18.0,10.0,56.0,62.0,PM25,SEDANG
202503,2025-03-26,DKI3,56.0,84.0,21.0,16.0,15.0,34.0,84.0,PM25,SEDANG
202503,2025-03-27,DKI3,56.0,92.0,21.0,25.0,11.0,93.0,93.0,,SEDANG
202503,2025-03-28,DKI3,33.0,53.0,19.0,13.0,8.0,29.0,53.0,PM25,SEDANG
202503,2025-03-29,DKI3,17.0,26.0,18.0,4.0,10.0,9.0,26.0,PM25,BAIK
202503,2025-03-30,DKI3,31.0,28.0,18.0,8.0,8.0,36.0,36.0,,BAIK
202503,2025-03-31,DKI3,24.0,30.0,7.0,12.0,11.0,14.0,30.0,PM25,BAIK
202503,2025-03-01,DKI4,48.0,25.0,16.0,11.0,32.0,18.0,48.0,PM10,BAIK
202503,2025-03-02,DKI4,54.0,,16.0,14.0,32.0,20.0,54.0,PM10,SEDANG
202503,2025-03-03,DKI4,37.0,32.0,15.0,10.0,30.0,16.0,37.0,PM10,BAIK
202503,2025-03-04,DKI4,26.0,25.0,15.0,8.0,19.0,19.0,26.0,PM10,BAIK
202502,2025-02-20,DKI2,26.0,41.0,29.0,13.0,11.0,15.0,41.0,PM25,BAIK
202502,2025-02-21,DKI2,,63.0,32.0,17.0,15.0,8.0,63.0,PM25,SEDANG
202502,2025-02-22,DKI2,,56.0,32.0,19.0,12.0,15.0,56.0,PM25,SEDANG
202502,2025-02-23,DKI2,,63.0,32.0,19.0,10.0,15.0,63.0,PM25,SEDANG
202502,2025-02-24,DKI2,,43.0,30.0,15.0,19.0,8.0,43.0,PM25,BAIK
202502,2025-02-25,DKI2,31.0,51.0,40.0,16.0,17.0,21.0,51.0,PM25,SEDANG
202502,2025-02-26,DKI2,54.0,61.0,35.0,19.0,9.0,18.0,61.0,PM25,SEDANG
202502,2025-02-27,DKI2,64.0,83.0,31.0,22.0,11.0,24.0,83.0,PM25,SEDANG
202502,2025-02-28,DKI2,41.0,59.0,28.0,20.0,11.0,10.0,59.0,PM25,SEDANG
202502,2025-02-01,DKI3,33.0,57.0,25.0,9.0,19.0,14.0,57.0,PM25,SEDANG
202502,2025-02-02,DKI3,41.0,68.0,24.0,13.0,17.0,21.0,68.0,PM25,SEDANG
202502,2025-02-03,DKI3,41.0,64.0,27.0,13.0,17.0,21.0,64.0,PM25,SEDANG
202502,2025-02-04,DKI3,54.0,84.0,35.0,15.0,16.0,45.0,84.0,PM25,SEDANG
202502,2025-02-05,DKI3,31.0,44.0,33.0,5.0,14.0,9.0,44.0,PM25,BAIK
202502,2025-02-06,DKI3,25.0,50.0,36.0,6.0,15.0,7.0,50.0,PM25,BAIK
202502,2025-02-07,DKI3,31.0,58.0,37.0,12.0,18.0,40.0,58.0,PM25,SEDANG
202502,2025-02-08,DKI3,35.0,56.0,41.0,10.0,16.0,18.0,56.0,PM25,SEDANG
202502,2025-02-09,DKI3,45.0,60.0,44.0,12.0,15.0,25.0,60.0,PM25,SEDANG
202502,2025-02-10,DKI3,49.0,69.0,44.0,13.0,16.0,27.0,69.0,PM25,SEDANG
202502,2025-02-11,DKI3,46.0,66.0,44.0,12.0,19.0,21.0,66.0,PM25,SEDANG
202502,2025-02-12,DKI3,57.0,85.0,48.0,14.0,19.0,28.0,85.0,PM25,SEDANG
202502,2025-02-13,DKI3,53.0,78.0,50.0,12.0,14.0,39.0,78.0,PM25,SEDANG
202502,2025-02-14,DKI3,47.0,71.0,51.0,9.0,12.0,42.0,71.0,PM25,SEDANG
202502,2025-02-15,DKI3,35.0,60.0,49.0,7.0,10.0,25.0,60.0,PM25,SEDANG
202502,2025-02-16,DKI3,61.0,92.0,,,,,92.0,PM25,SEDANG
202502,2025-02-17,DKI3,53.0,75.0,52.0,13.0,7.0,52.0,75.0,PM25,SEDANG
202502,2025-02-18,DKI3,45.0,68.0,,,,,68.0,PM25,SEDANG
202502,2025-02-19,DKI3,59.0,82.0,,,,,82.0,PM25,SEDANG
202502,2025-02-20,DKI3,32.0,56.0,50.0,9.0,11.0,28.0,56.0,PM25,SEDANG
202502,2025-02-21,DKI3,45.0,64.0,55.0,9.0,14.0,20.0,64.0,PM25,SEDANG
202502,2025-02-22,DKI3,40.0,70.0,54.0,8.0,9.0,20.0,70.0,PM25,SEDANG
202502,2025-02-23,DKI3,46.0,67.0,59.0,12.0,12.0,42.0,67.0,PM25,SEDANG
202502,2025-02-24,DKI3,45.0,70.0,52.0,18.0,19.0,40.0,70.0,PM25,SEDANG
202502,2025-02-25,DKI3,41.0,67.0,53.0,14.0,11.0,47.0,67.0,PM25,SEDANG
202502,2025-02-26,DKI3,46.0,65.0,57.0,11.0,11.0,51.0,65.0,PM25,SEDANG
202502,2025-02-27,DKI3,63.0,94.0,57.0,20.0,16.0,45.0,94.0,PM25,SEDANG
202502,2025-02-28,DKI3,34.0,61.0,61.0,11.0,25.0,20.0,61.0,PM25,SEDANG
202502,2025-02-01,DKI4,39.0,15.0,12.0,9.0,24.0,13.0,39.0,PM10,BAIK
202502,2025-02-02,DKI4,41.0,14.0,12.0,10.0,23.0,12.0,41.0,PM10,BAIK
202502,2025-02-03,DKI4,52.0,21.0,13.0,13.0,24.0,14.0,52.0,PM10,SEDANG
202502,2025-02-04,DKI4,52.0,30.0,14.0,16.0,22.0,20.0,52.0,PM10,SEDANG
202502,2025-02-05,DKI4,35.0,14.0,13.0,9.0,16.0,14.0,35.0,PM10,BAIK
202502,2025-02-06,DKI4,31.0,16.0,13.0,8.0,19.0,14.0,31.0,PM10,BAIK
202502,2025-02-07,DKI4,40.0,19.0,13.0,12.0,21.0,20.0,40.0,PM10,BAIK
202502,2025-02-08,DKI4,44.0,23.0,13.0,11.0,20.0,19.0,44.0,PM10,BAIK
202502,2025-02-09,DKI4,,19.0,14.0,15.0,19.0,17.0,19.0,PM25,BAIK
202502,2025-02-10,DKI4,34.0,18.0,,,,,34.0,PM10,BAIK
202502,2025-02-11,DKI4,42.0,22.0,13.0,12.0,23.0,19.0,42.0,PM10,BAIK
202502,2025-02-12,DKI4,58.0,32.0,14.0,17.0,21.0,23.0,58.0,PM10,SEDANG
202502,2025-02-13,DKI4,72.0,52.0,15.0,14.0,19.0,15.0,72.0,PM10,SEDANG
202502,2025-02-14,DKI4,56.0,39.0,16.0,11.0,19.0,23.0,56.0,PM10,SEDANG
202502,2025-02-15,DKI4,43.0,23.0,14.0,9.0,12.0,8.0,43.0,PM10,BAIK
202502,2025-02-16,DKI4,,,,,,,0.0,,TIDAK ADA DATA
202502,2025-02-17,DKI4,,,,,,,0.0,,TIDAK ADA DATA
202502,2025-02-18,DKI4,54.0,35.0,15.0,18.0,15.0,21.0,54.0,PM10,SEDANG
202502,2025-02-19,DKI4,77.0,60.0,14.0,24.0,14.0,12.0,77.0,PM10,SEDANG
202502,2025-02-20,DKI4,33.0,35.0,15.0,11.0,20.0,14.0,35.0,PM25,BAIK
202502,2025-02-21,DKI4,46.0,39.0,17.0,10.0,23.0,18.0,46.0,PM10,BAIK
202502,2025-02-22,DKI4,37.0,33.0,16.0,10.0,18.0,12.0,37.0,PM10,BAIK
202502,2025-02-23,DKI4,42.0,36.0,17.0,15.0,17.0,15.0,42.0,PM10,BAIK
202502,2025-02-24,DKI4,36.0,43.0,15.0,15.0,32.0,22.0,43.0,PM25,BAIK
202502,2025-02-25,DKI4,44.0,50.0,15.0,18.0,8.0,10.0,50.0,PM25,BAIK
202502,2025-02-26,DKI4,49.0,30.0,15.0,14.0,17.0,21.0,49.0,PM10,BAIK
202502,2025-02-27,DKI4,82.0,55.0,15.0,23.0,24.0,23.0,82.0,PM10,SEDANG
202502,2025-02-28,DKI4,49.0,36.0,16.0,14.0,28.0,20.0,49.0,PM10,BAIK
202502,2025-02-01,DKI5,12.0,50.0,15.0,5.0,31.0,12.0,50.0,PM25,BAIK
202502,2025-02-02,DKI5,13.0,41.0,13.0,5.0,44.0,8.0,44.0,O3,BAIK
202502,2025-02-03,DKI5,11.0,50.0,13.0,5.0,46.0,10.0,50.0,PM25,BAIK
202502,2025-02-04,DKI5,19.0,83.0,22.0,10.0,33.0,13.0,83.0,PM25,SEDANG
202502,2025-02-05,DKI5,19.0,40.0,24.0,5.0,27.0,10.0,40.0,PM25,BAIK
202502,2025-02-06,DKI5,15.0,51.0,22.0,6.0,28.0,10.0,51.0,PM25,SEDANG
202502,2025-02-07,DKI5,11.0,36.0,14.0,7.0,34.0,9.0,36.0,PM25,BAIK
202502,2025-02-08,DKI5,24.0,41.0,17.0,7.0,29.0,13.0,41.0,PM25,BAIK
202502,2025-02-09,DKI5,12.0,41.0,19.0,6.0,30.0,10.0,41.0,PM25,BAIK
202502,2025-02-10,DKI5,51.0,50.0,15.0,7.0,33.0,10.0,51.0,PM10,SEDANG
202502,2025-02-11,DKI5,52.0,47.0,15.0,7.0,38.0,9.0,52.0,PM10,SEDANG
202502,2025-02-12,DKI5,18.0,78.0,26.0,9.0,34.0,13.0,78.0,PM25,SEDANG
202502,2025-02-13,DKI5,19.0,77.0,25.0,10.0,28.0,10.0,77.0,PM25,SEDANG
202502,2025-02-14,DKI5,11.0,59.0,23.0,5.0,14.0,5.0,59.0,PM25,SEDANG
202502,2025-02-15,DKI5,10.0,53.0,21.0,4.0,17.0,5.0,53.0,PM25,SEDANG
202502,2025-02-16,DKI5,17.0,64.0,27.0,7.0,21.0,7.0,64.0,PM25,SEDANG
202502,2025-02-17,DKI5,14.0,59.0,24.0,11.0,24.0,5.0,59.0,PM25,SEDANG
202502,2025-02-18,DKI5,14.0,69.0,30.0,15.0,21.0,7.0,69.0,PM25,SEDANG
202502,2025-02-19,DKI5,24.0,92.0,24.0,18.0,23.0,6.0,92.0,PM25,SEDANG
202502,2025-02-20,DKI5,16.0,51.0,31.0,8.0,20.0,6.0,51.0,PM25,SEDANG
202502,2025-02-21,DKI5,14.0,,,,,,14.0,PM10,BAIK
202502,2025-02-22,DKI5,17.0,59.0,48.0,7.0,15.0,5.0,59.0,PM25,SEDANG
202502,2025-02-23,DKI5,35.0,78.0,42.0,13.0,16.0,5.0,78.0,PM25,SEDANG
202502,2025-02-24,DKI5,14.0,66.0,18.0,11.0,35.0,5.0,66.0,PM25,SEDANG
202502,2025-02-25,DKI5,18.0,75.0,28.0,13.0,25.0,4.0,75.0,PM25,SEDANG
202502,2025-02-26,DKI5,16.0,60.0,29.0,10.0,24.0,6.0,60.0,PM25,SEDANG
202502,2025-02-27,DKI5,29.0,111.0,24.0,21.0,34.0,8.0,111.0,PM25,TIDAK SEHAT
202502,2025-02-28,DKI5,20.0,71.0,24.0,9.0,31.0,6.0,71.0,PM25,SEDANG
202503,2025-03-06,DKI4,59.0,55.0,16.0,16.0,32.0,16.0,59.0,PM10,SEDANG
202503,2025-03-07,DKI4,32.0,25.0,15.0,7.0,22.0,12.0,32.0,PM10,BAIK
202503,2025-03-08,DKI4,52.0,54.0,18.0,11.0,28.0,18.0,54.0,PM25,SEDANG
202503,2025-03-09,DKI4,53.0,44.0,16.0,15.0,21.0,18.0,53.0,PM10,SEDANG
202503,2025-03-10,DKI4,48.0,40.0,,,,,48.0,PM10,BAIK
202503,2025-03-11,DKI4,,68.0,,,,,68.0,PM25,SEDANG
202503,2025-03-12,DKI4,46.0,50.0,20.0,9.0,29.0,19.0,50.0,PM25,BAIK
202503,2025-03-13,DKI4,54.0,55.0,21.0,11.0,25.0,22.0,55.0,PM25,SEDANG
202503,2025-03-14,DKI4,52.0,43.0,17.0,9.0,18.0,12.0,52.0,PM10,SEDANG
202503,2025-03-15,DKI4,29.0,31.0,16.0,6.0,11.0,6.0,31.0,PM25,BAIK
202503,2025-03-16,DKI4,28.0,26.0,16.0,8.0,10.0,7.0,28.0,PM10,BAIK
202503,2025-03-17,DKI4,,,,,,,0.0,,TIDAK ADA DATA
202503,2025-03-18,DKI4,26.0,20.0,16.0,8.0,19.0,15.0,26.0,PM10,BAIK
202503,2025-03-19,DKI4,24.0,24.0,16.0,8.0,22.0,16.0,24.0,PM10,BAIK
202503,2025-03-20,DKI4,38.0,36.0,21.0,9.0,25.0,18.0,38.0,PM10,BAIK
202503,2025-03-21,DKI4,36.0,31.0,17.0,11.0,23.0,18.0,36.0,PM10,BAIK
202503,2025-03-22,DKI4,47.0,51.0,18.0,13.0,27.0,21.0,51.0,PM25,SEDANG
202503,2025-03-23,DKI4,42.0,37.0,18.0,12.0,17.0,16.0,42.0,PM10,BAIK
202503,2025-03-24,DKI4,41.0,36.0,17.0,12.0,20.0,16.0,41.0,PM10,BAIK
202503,2025-03-25,DKI4,37.0,33.0,16.0,18.0,14.0,12.0,37.0,PM10,BAIK
202503,2025-03-26,DKI4,53.0,44.0,17.0,19.0,20.0,16.0,53.0,PM10,SEDANG
202503,2025-03-27,DKI4,71.0,54.0,17.0,20.0,18.0,15.0,71.0,PM10,SEDANG
202503,2025-03-28,DKI4,45.0,33.0,17.0,13.0,14.0,15.0,45.0,PM10,BAIK
202503,2025-03-29,DKI4,18.0,19.0,16.0,6.0,13.0,8.0,19.0,PM25,BAIK
202503,2025-03-30,DKI4,26.0,28.0,16.0,9.0,12.0,8.0,28.0,PM25,BAIK
202503,2025-03-31,DKI4,23.0,24.0,17.0,7.0,14.0,5.0,24.0,PM25,BAIK
202503,2025-03-01,DKI5,10.0,59.0,17.0,9.0,28.0,6.0,59.0,PM25,SEDANG
202503,2025-03-02,DKI5,25.0,92.0,21.0,11.0,39.0,5.0,92.0,PM25,SEDANG
202503,2025-03-03,DKI5,12.0,54.0,16.0,7.0,42.0,4.0,54.0,PM25,SEDANG
202503,2025-03-04,DKI5,,52.0,21.0,6.0,38.0,6.0,52.0,PM25,SEDANG
202503,2025-03-05,DKI5,18.0,63.0,25.0,10.0,36.0,6.0,63.0,PM25,SEDANG
202503,2025-03-06,DKI5,30.0,90.0,25.0,11.0,39.0,4.0,90.0,PM25,SEDANG
202503,2025-03-07,DKI5,15.0,28.0,17.0,2.0,24.0,2.0,28.0,PM25,BAIK
202503,2025-03-08,DKI5,12.0,61.0,19.0,4.0,29.0,2.0,61.0,PM25,SEDANG
202503,2025-03-09,DKI5,27.0,75.0,20.0,12.0,30.0,4.0,75.0,PM25,SEDANG
202503,2025-03-10,DKI5,10.0,77.0,16.0,15.0,29.0,4.0,77.0,PM25,SEDANG
202503,2025-03-11,DKI5,9.0,100.0,23.0,19.0,27.0,5.0,100.0,PM25,SEDANG
202503,2025-03-12,DKI5,5.0,54.0,47.0,3.0,28.0,4.0,54.0,PM25,SEDANG
202503,2025-03-13,DKI5,8.0,73.0,53.0,4.0,35.0,4.0,73.0,PM25,SEDANG
202503,2025-03-14,DKI5,,58.0,22.0,4.0,23.0,2.0,58.0,PM25,SEDANG
202503,2025-03-15,DKI5,21.0,25.0,17.0,2.0,19.0,1.0,25.0,PM25,BAIK
202503,2025-03-16,DKI5,27.0,47.0,16.0,4.0,13.0,1.0,47.0,PM25,BAIK
202503,2025-03-17,DKI5,20.0,63.0,30.0,8.0,16.0,2.0,63.0,PM25,SEDANG
202503,2025-03-18,DKI5,16.0,21.0,16.0,4.0,28.0,11.0,28.0,O3,BAIK
202503,2025-03-19,DKI5,27.0,38.0,19.0,6.0,24.0,11.0,38.0,PM25,BAIK
202503,2025-03-20,DKI5,27.0,55.0,37.0,5.0,34.0,11.0,55.0,PM25,SEDANG
202503,2025-03-21,DKI5,23.0,58.0,19.0,6.0,27.0,12.0,58.0,PM25,SEDANG
202503,2025-03-22,DKI5,22.0,72.0,28.0,8.0,38.0,12.0,72.0,PM25,SEDANG
202503,2025-03-23,DKI5,39.0,64.0,27.0,12.0,38.0,10.0,64.0,PM25,SEDANG
202503,2025-03-24,DKI5,24.0,60.0,25.0,7.0,34.0,11.0,60.0,PM25,SEDANG
202503,2025-03-25,DKI5,33.0,59.0,24.0,7.0,29.0,11.0,59.0,PM25,SEDANG
202503,2025-03-26,DKI5,25.0,77.0,19.0,10.0,44.0,11.0,77.0,PM25,SEDANG
202503,2025-03-27,DKI5,23.0,73.0,21.0,12.0,39.0,10.0,73.0,PM25,SEDANG
202503,2025-03-28,DKI5,16.0,52.0,17.0,7.0,32.0,11.0,52.0,PM25,SEDANG
202503,2025-03-29,DKI5,10.0,20.0,19.0,3.0,24.0,10.0,24.0,O3,BAIK
202503,2025-03-30,DKI5,12.0,52.0,26.0,5.0,21.0,12.0,52.0,PM25,SEDANG
202503,2025-03-31,DKI5,13.0,37.0,35.0,3.0,23.0,13.0,37.0,PM25,BAIK
202504,2025-04-01,DKI1,24.0,35.0,32.0,8.0,8.0,12.0,35.0,PM25,BAIK
